mmsi,trip,trip_len_h,tptrans_ade,tptrans_fde,tptrans_ade_1h_km,tptrans_fde_1h_km,tptrans_ade_2h_km,tptrans_fde_2h_km,tptrans_ade_3h_km,tptrans_fde_3h_km,traisformer_ade,traisformer_fde,traisformer_ade_1h_km,traisformer_fde_1h_km,traisformer_ade_2h_km,traisformer_fde_2h_km,traisformer_ade_3h_km,traisformer_fde_3h_km,kalman_ade,kalman_fde,kalman_ade_1h_km,kalman_fde_1h_km,kalman_ade_2h_km,kalman_fde_2h_km,kalman_ade_3h_km,kalman_fde_3h_km
209577000,8,2.25,13.47092331743798,26.126810373146448,6.581267221281337,12.229901879215898,12.49767903574146,24.219385107592053,,,13.470923317438519,26.126810373146938,6.581267221281872,12.229901879216433,12.497679035742001,24.21938510759256,,,,,,,,,,
209882000,0,2.92,2.212167674845009,3.741678793508773,0.7981850335685501,1.1392665830351287,1.6426853355937068,3.432897345602729,,,3.1390821797889767,5.157453167342367,1.2905015404206546,2.7718363522279064,2.4078006644335797,4.62604828492026,,,10.371674551804642,24.976521218440443,7.488736619235725,18.722542069750276,,,,
209882000,1,3.75,1.969350688505749,4.347919092274449,0.6319859745679174,1.1022488747287238,1.0750812411204933,2.059333533233086,1.5835151706448696,3.132473700404962,2.2415712914597923,3.3213537479733364,1.1729825783288177,2.030218258561431,1.4488153877467433,2.555299309479931,1.9193264094940632,3.7987690022584384,0.3615682394299661,0.2183674021146155,0.27211827756789103,0.06735013275383764,0.41033425545617064,0.5165008056104673,0.3927987621994757,0.3106476783193049
209955000,0,0.83,4.4610757434054715,7.745630617190299,,,,,,,4.461075743405308,7.745630617190301,,,,,,,,,,,,,,
209955000,1,2.08,6.345885259997472,17.665675978400095,1.145756636565009,3.3136289972807456,6.345885259997472,17.665675978400095,,,0.735645560809507,1.2753917484644821,0.694627909037054,0.5779120695268888,0.735645560809507,1.2753917484644821,,,9.565451414304993,19.714071239053627,8.78478835086279,18.602689258127768,,,,
209955000,2,2.58,0.6529235493703477,1.0952387505269625,0.3564194528842748,0.5855607737218522,0.5622401511302881,0.7829968097663376,,,2.173563511670236,3.3142340078088828,1.069357654485382,2.394782109472574,1.9916955904393259,3.448796326049113,,,0.48076591260000623,0.5465666155722777,0.1432176434053477,0.49930028810784116,0.5100943427738395,0.49520158677608067,,
209955000,3,3.08,8.263997446192667,31.86432282920255,0.3816086413769877,0.6736418084802381,1.805711815179256,9.171696337208513,8.263997446192667,31.86432282920255,1.6999663739766349,1.0946518172637694,1.5465743466976152,1.8991537563775787,1.7727636716869912,1.8035814075928853,1.6999663739766349,1.0946518172637694,2.3886923808108804,4.628875633128327,2.2163705921710766,4.2579325591534944,,,,
209955000,4,4.42,4.84731656119372,11.03633498721163,0.5850656836331405,1.2829362257741783,1.6541569474626794,4.153556711571386,2.975689156791029,7.060091070127602,1.5645135205348768,3.005431039550699,0.9594686600351884,0.9063630927283206,0.875008394905791,1.40876553941804,1.0601085395642507,1.9462247785938644,1.607763648604683,3.078702832011003,0.5987336917424314,0.898667714482863,0.8285084238886259,1.2421302850189777,1.1519491308159282,2.206792757416157
209955000,5,3.17,12.691692906375327,25.292682551418995,3.124598852356353,7.54578264595731,7.832474732997797,17.590424199275812,12.351125618671443,24.7387770349414,12.403832642915996,24.978542910283092,3.180165048183029,7.271973357758204,7.660851076734942,17.144948234674622,12.063975608662831,24.165219303606072,11.205499214973434,22.410272329574017,2.5667256783449384,6.57106622299783,6.83356940501652,15.697722179961566,10.902667509173419,21.931731223119215
210185000,0,3.17,0.8685033567755196,5.201484714809548,0.2611359202278921,0.5211829746466118,0.5232576240968103,0.8641418100391896,0.7513957525043298,3.686656997296271,0.895054216872585,6.0645844796597785,0.5926693320429569,0.03566858769971946,0.5377338261974135,0.7392490651589771,0.7553371827432014,4.5768875074673625,0.8426952879960029,6.7186821731181,0.2945252619392134,0.256921587039545,0.33627221976454036,0.6288731460368625,0.6838848316413517,4.804651700581924
210185000,1,4.42,10.934855397860382,37.365075234796784,5.284935279911513,7.307058755099478,6.293232729615365,9.022865362455098,6.9804794020768695,7.779777508546821,5.589898457281021,3.3805840595622425,3.9974567852975227,5.444690925652378,4.582439483758249,7.315809642717539,5.470666758002664,8.022834108102982,12.504974895730907,33.03095797408086,5.976553958401448,8.595668689844727,7.409208591684457,11.022021321207657,9.147468691291845,14.180336771224816
210935000,0,3.83,22.41515810728883,55.71103562250266,1.2679149694921206,3.7465572113872696,7.421763058643178,22.614198677961756,15.718547789839805,41.48414828062315,1.3754382977825934,0.23770872629255213,1.0172626378198009,1.483204425841777,1.124800907865831,1.7327975492527166,1.4494672506367245,1.983229672120025,20.19670030217917,54.4189222676845,2.6156686612719215,7.209447722009592,7.5671026245464486,17.923976995308365,13.914792354823753,34.72517742627502
211839040,3,2.08,2.323200016073889,5.988117973715677,0.5441091230935602,1.3882880992876563,2.323200016073889,5.988117973715677,,,0.6724715868505542,0.5418362445915904,0.697699970624191,0.4534900381838396,0.6724715868505542,0.5418362445915904,,,3.907131490651332,8.481188749906035,1.7190568559583999,3.723498882593538,3.907131490651332,8.481188749906035,,
211839040,4,1.67,1.9372526433598587,6.845258301395351,1.1481373351936421,0.8210086917673195,,,,,5.1565346055378445,13.423735312780911,2.8791983341825906,5.77550927775604,,,,,10.968429350815748,24.014195260827897,6.602339660856624,13.163725490623449,,,,
211876190,1,3.0,1.0406786830355061,2.4023239069965583,0.544042623837514,0.8960284539024234,0.944830790649251,1.6111967690788287,,,2.2516144251714745,3.9892663365545435,1.1095606262449047,1.3508189601015308,1.651964180461531,2.641287934775053,,,1.2285776573440708,3.8187477124339324,0.27822154405160726,0.6294704613132579,0.7844534998338822,1.673967103756892,,
